0.018942801281809807	28	-26	-3	76.796875	2
0.36428818106651306	29	-26	-3	76.796875	2
0.04966096207499504	28	-26	-3	76.796875	2
0.17720483243465424	27	-26	-3	76.796875	2
0.07010217756032944	26	-26	-3	76.796875	2
-0.024929728358983994	25	-26	-3	76.796875	2
0.031236404553055763	24	-26	-3	76.796875	2
-0.032435741275548935	27	-26	-3	76.796875	2
-0.11943697184324265	26	-26	-3	76.796875	2
-0.012791170738637447	27	-26	-3	76.796875	2
-0.06875781714916229	26	-26	-3	76.796875	2
0.025292925536632538	25	-26	-3	76.796875	2
-0.01608487404882908	24	-26	-3	76.796875	2
0.008086265996098518	23	-26	-3	76.796875	2
-0.01859496533870697	23	-26	-3	76.796875	2
0.061703287065029144	22	-26	-3	76.796875	2
0.21544568240642548	22	-26	-3	76.796875	2
-0.036017488688230515	21	-26	-3	76.796875	2
-0.026401985436677933	20	-26	-3	76.796875	2
0.1176375225186348	19	-26	-3	76.796875	2
0.21922500431537628	23	-26	-3	76.796875	2
0.005571556743234396	22	-26	-3	76.796875	2
0.012662776745855808	21	-26	-3	76.796875	2
0.08861270546913147	20	-26	-3	76.796875	2
0.016721174120903015	19	-26	-3	76.796875	2
-0.00136867118999362	20	-26	-3	76.796875	2
-0.10831406712532043	19	-26	-3	76.796875	2
-0.00857899896800518	19	-26	-3	76.796875	2
0.07519584149122238	19	-26	-3	76.796875	2
-0.09277193248271942	19	-26	-3	76.796875	2
-0.08129385113716125	18	-26	-3	76.796875	2
0.07257268577814102	17	-26	-3	76.796875	2
0.04664524644613266	17	-26	-3	76.796875	2
-0.03420759364962578	16	-26	-3	76.796875	2
0.11496683955192566	15	-26	-3	76.796875	2
-0.022550784051418304	15	-26	-3	76.796875	2
-0.03890592232346535	15	-26	-3	76.796875	2
0.004983344115316868	14	-26	-3	76.796875	2
-0.08651910722255707	14	-26	-3	76.796875	2
-0.06367369741201401	14	-26	-3	76.796875	2
-0.10909463465213776	14	-26	-3	76.796875	2
0.010181784629821777	13	-26	-3	76.796875	2
-0.013189433142542839	13	-26	-3	76.796875	2
-0.09270022809505463	12	-26	-3	76.796875	2
-0.07411499321460724	11	-26	-3	76.796875	2
0.08114521950483322	10	-26	-3	76.796875	2
-0.012808671221137047	9	-26	-3	76.796875	2
0.001156400190666318	10	-26	-3	76.796875	2
0.08832990378141403	9	-26	-3	76.796875	2
0.017891613766551018	8	-26	-3	76.796875	2
0.03576493263244629	7	-26	-3	76.796875	2
-0.09276827424764633	6	-26	-3	76.796875	2
-0.010354121215641499	6	-26	-3	76.796875	2
0.18083037436008453	6	-26	-3	76.796875	2
-0.18894116580486298	6	-26	-3	76.796875	2
0.10553397983312607	5	-26	-3	76.796875	2
-0.01628640480339527	5	-26	-3	76.796875	2
0.054030872881412506	4	-26	-3	76.796875	2
0.06951989233493805	5	-26	-3	76.796875	2
0.12331506609916687	4	-26	-3	76.796875	2
0.19873501360416412	4	-26	-3	76.796875	2
0.037668485194444656	4	-26	-3	76.796875	2
0.13519693911075592	4	-26	-3	76.796875	2
0.08285670727491379	3	-26	-3	76.796875	2
-0.08604586869478226	4	-26	-3	76.796875	2
0.013645896688103676	3	-26	-3	76.796875	2
0.43251457810401917	2	-26	-3	76.796875	2
0.042005378752946854	1	-26	-3	76.796875	2
0.4194447994232178	0	-26	-3	76.796875	2
0.009842692874372005	5	-26	-3	76.796875	2
-0.00793476589024067	7	-26	-3	76.796875	2
-0.006754446774721146	7	-26	-3	76.796875	2
0.07507209479808807	7	-26	-3	76.796875	2
0.035585977137088776	23	-23	0	76.796875	2
0.01421357598155737	22	-23	0	76.796875	2
0.05213458091020584	22	-23	0	76.796875	2
0.0605337992310524	22	-23	0	76.796875	2
0.014656716957688332	21	-23	0	76.796875	2
0.13165774941444397	20	-23	0	76.796875	2
-0.0024228491820394993	20	-23	0	76.796875	2
-0.049823686480522156	21	-23	0	76.796875	2
0.4161219298839569	20	-23	0	76.796875	2
0.09313301742076874	20	-23	0	76.796875	2
-0.004402888007462025	19	-23	0	76.796875	2
0.04780532419681549	18	-23	0	76.796875	2
0.030795490369200706	17	-23	0	76.796875	2
-0.01933143101632595	20	-23	0	76.796875	2
0.01070492435246706	19	-23	0	76.796875	2
-0.005267561413347721	18	-23	0	76.796875	2
0.10902786254882812	17	-23	0	76.796875	2
-0.04572722315788269	16	-23	0	76.796875	2
-0.016141941770911217	17	-23	0	76.796875	2
-0.3161957561969757	17	-23	0	76.796875	2
-0.2555626928806305	16	-23	0	76.796875	2
0.03147771582007408	17	-23	0	76.796875	2
-0.10523441433906555	16	-23	0	76.796875	2
-0.015144106931984425	15	-23	0	76.796875	2
-0.05139859393239021	14	-23	0	76.796875	2
0.04464903473854065	13	-23	0	76.796875	2
0.12965860962867737	15	-23	0	76.796875	2
-0.022994570434093475	16	-23	0	76.796875	2
-0.019917305558919907	15	-23	0	76.796875	2
-0.33022621273994446	14	-23	0	76.796875	2
0.027021925896406174	15	-23	0	76.796875	2
-0.09853342920541763	14	-23	0	76.796875	2
-0.06476262956857681	13	-23	0	76.796875	2
0.0270518958568573	12	-23	0	76.796875	2
0.003952600993216038	11	-23	0	76.796875	2
-0.029481224715709686	12	-23	0	76.796875	2
0.011179492808878422	12	-23	0	76.796875	2
0.02064424380660057	14	-23	0	76.796875	2
0.0076367114670574665	15	-23	0	76.796875	2
0.021041691303253174	15	-23	0	76.796875	2
-0.32978060841560364	14	-23	0	76.796875	2
0.010061225853860378	13	-23	0	76.796875	2
-0.05324936285614967	12	-23	0	76.796875	2
0.03126760199666023	11	-23	0	76.796875	2
0.0453120581805706	10	-23	0	76.796875	2
-0.0031506267841905355	9	-23	0	76.796875	2
0.330247700214386	8	-23	0	76.796875	2
0.009470785036683083	8	-23	0	76.796875	2
0.007430139929056168	7	-23	0	76.796875	2
0.005983349401503801	6	-23	0	76.796875	2
0.038058504462242126	7	-23	0	76.796875	2
